filename,season,celebrity,nationality,status,source_raw
summer_Matteo_Guidicelli_005.jpg,summer,Matteo Guidicelli,Filipino,saved,pre-existing
summer_Matteo_Guidicelli_006.jpg,summer,Matteo Guidicelli,Filipino,saved,pre-existing
summer_Matteo_Guidicelli_007.jpg,summer,Matteo Guidicelli,Filipino,saved,pre-existing
summer_Matteo_Guidicelli_008.jpg,summer,Matteo Guidicelli,Filipino,saved,pre-existing
summer_Matteo_Guidicelli_009.jpg,summer,Matteo Guidicelli,Filipino,saved,pre-existing
summer_Matteo_Guidicelli_010.jpg,summer,Matteo Guidicelli,Filipino,saved,pre-existing
summer_Matteo_Guidicelli_011.jpg,summer,Matteo Guidicelli,Filipino,saved,pre-existing
summer_Son_Ye-jin_001.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_002.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_003.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_004.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_005.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_006.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_007.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_008.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_009.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_010.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_011.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_012.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_013.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_014.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_015.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_016.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_017.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_018.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Son_Ye-jin_019.jpg,summer,Son Ye-jin,Korean,saved,pre-existing
summer_Irene_001.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_002.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_003.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_004.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_005.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_006.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_007.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_008.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_009.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_010.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_011.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_012.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_013.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_014.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_015.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_016.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_017.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_018.jpg,summer,Irene,Korean,saved,pre-existing
summer_Irene_019.jpg,summer,Irene,Korean,saved,pre-existing
summer_Jang_Wonyoung_001.jpg,summer,Jang Wonyoung,Korean,saved,pre-existing
summer_Jang_Wonyoung_002.jpg,summer,Jang Wonyoung,Korean,saved,pre-existing
summer_Jang_Wonyoung_003.jpg,summer,Jang Wonyoung,Korean,saved,pre-existing
summer_Taeyeon_001.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_002.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_003.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_004.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_005.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_006.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_007.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_008.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_009.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_010.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_011.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_012.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_013.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Taeyeon_014.jpg,summer,Taeyeon,Korean,saved,pre-existing
summer_Cha_Eunwoo_001.jpg,summer,Cha Eunwoo,Korean,saved,pre-existing
summer_Cha_Eunwoo_002.jpg,summer,Cha Eunwoo,Korean,saved,pre-existing
summer_Cha_Eunwoo_003.jpg,summer,Cha Eunwoo,Korean,saved,pre-existing
summer_Cha_Eunwoo_004.jpg,summer,Cha Eunwoo,Korean,saved,pre-existing
summer_Cha_Eunwoo_005.jpg,summer,Cha Eunwoo,Korean,saved,pre-existing
summer_Cha_Eunwoo_006.jpg,summer,Cha Eunwoo,Korean,saved,pre-existing
summer_Cha_Eunwoo_007.jpg,summer,Cha Eunwoo,Korean,saved,pre-existing
summer_Cha_Eunwoo_008.jpg,summer,Cha Eunwoo,Korean,saved,pre-existing
summer_Cha_Eunwoo_009.jpg,summer,Cha Eunwoo,Korean,saved,pre-existing
summer_Jimin_001.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_002.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_003.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_004.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_005.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_006.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_007.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_008.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_009.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_010.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_011.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Jimin_012.jpg,summer,Jimin,Korean,saved,pre-existing
summer_Taylor_Swift_001.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_002.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_003.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_004.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_005.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_006.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_007.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_008.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_009.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_010.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_011.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_012.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_013.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_014.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_015.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_016.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Taylor_Swift_017.jpg,summer,Taylor Swift,Western,saved,pre-existing
summer_Nicole_Kidman_001.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_002.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_003.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_004.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_005.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_006.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_007.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_008.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_009.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_010.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_011.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_012.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_013.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_014.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_015.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_016.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_017.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_018.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Nicole_Kidman_019.jpg,summer,Nicole Kidman,Western,saved,pre-existing
summer_Robert_Pattinson_001.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_002.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_003.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_004.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_005.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_006.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_007.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_008.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_009.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_010.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_011.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_012.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_013.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_014.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_015.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_016.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Robert_Pattinson_017.jpg,summer,Robert Pattinson,Western,saved,pre-existing
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000001.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000002.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000003.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000004.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000005.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000006.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000007.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000008.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000009.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000010.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000011.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000012.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000013.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000014.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000015.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000016.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000017.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000018.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000019.jpg
summer_Timothée_Chalamet_001.jpg,summer,Timothée Chalamet,Western,rejected_no_face,dataset\raw\summer\Timothée_Chalamet\000020.jpg
autumn_Kathryn_Bernardo_001.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_002.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_003.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_004.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_005.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_006.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_007.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_008.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_009.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_010.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_011.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_012.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_013.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_014.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_015.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_016.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Kathryn_Bernardo_017.jpg,autumn,Kathryn Bernardo,Filipino,saved,pre-existing
autumn_Nadine_Lustre_001.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_002.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_003.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_004.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_005.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_006.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_007.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_008.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_009.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_010.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_011.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_012.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_013.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_014.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_015.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_016.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Nadine_Lustre_017.jpg,autumn,Nadine Lustre,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_001.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_002.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_003.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_004.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_005.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_006.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_007.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_008.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_009.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_010.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_011.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_012.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_013.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_014.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_015.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_016.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_017.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_018.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Gabbi_Garcia_019.jpg,autumn,Gabbi Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_001.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_002.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_003.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_004.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_005.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_006.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_007.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_008.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_009.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_010.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Coleen_Garcia_011.jpg,autumn,Coleen Garcia,Filipino,saved,pre-existing
autumn_Liza_Soberano_001.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_002.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_003.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_004.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_005.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_006.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_007.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_008.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_009.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_010.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_011.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_012.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_013.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_014.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_015.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_016.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Liza_Soberano_017.jpg,autumn,Liza Soberano,Filipino,saved,pre-existing
autumn_Piolo_Pascual_001.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_002.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_003.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_004.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_005.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_006.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_007.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_008.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_009.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_010.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_011.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_012.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_013.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_014.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_015.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_016.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_017.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_018.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Piolo_Pascual_019.jpg,autumn,Piolo Pascual,Filipino,saved,pre-existing
autumn_Daniel_Padilla_001.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_002.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_003.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_004.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_005.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_006.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_007.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_008.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_009.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_010.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_011.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_012.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_013.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_014.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_015.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_016.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_017.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Daniel_Padilla_018.jpg,autumn,Daniel Padilla,Filipino,saved,pre-existing
autumn_Enrique_Gil_001.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_002.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_003.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_004.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_005.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_006.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_007.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_008.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_009.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_010.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_011.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_012.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_013.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_014.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_015.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_016.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_017.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_018.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Enrique_Gil_019.jpg,autumn,Enrique Gil,Filipino,saved,pre-existing
autumn_Coco_Martin_001.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_002.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_003.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_004.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_005.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_006.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_007.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_008.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_009.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_010.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
autumn_Coco_Martin_011.jpg,autumn,Coco Martin,Filipino,saved,pre-existing
